f,bound.0.025,bound.0.25,bound.0.75,bound.0.975,rp,mean_estimate
1e-4,9.988021482514407,11.559728956677292,12.821481479100367,13.755875676460539,0.3333666700003333,12.432427700993031
0.001100800800800801,9.996799449373318,11.566273405678471,12.826798370357999,13.760783468946064,0.33370067129952763,12.438727893115542
0.0021016016016016017,10.005715557178219,11.573066883121166,12.831423482406706,13.767387341668618,0.3340353425442158,12.445035456770528
0.0031024024024024024,10.014044638882666,11.580026066950648,12.83680921725551,13.773998583015521,0.3343706857521036,12.451350407989
0.004103203203203204,10.022288184537262,11.586913222623282,12.84222668478094,13.780506555896777,0.33470670294900734,12.457672762852967
0.005104004004004005,10.030199451167311,11.593677561509189,12.847535769624818,13.784726173067769,0.3350433961688945,12.464002537495661
0.006104804804804805,10.038662255320915,11.600447656140899,12.85248052017421,13.788958225883679,0.33538076745392514,12.470339748101738
0.0071056056056056065,10.047134175152282,11.606984243553578,12.857538624727864,13.793202731094969,0.3357188188544931,12.476684410907511
0.008106406406406407,10.055615230299338,11.613997384007032,12.863010376192825,13.797464545589275,0.3360575524292672,12.483036542201134
0.009107207207207207,10.064019814519098,11.620718179872602,12.867694175294716,13.801733305241896,0.3363969702452334,12.48939615832286
0.010108008008008009,10.07238925566597,11.62743422128806,12.873251209742474,13.806386732288695,0.3367370743777367,12.495763275665244
0.01110880880880881,10.08076770098619,11.633693628902162,12.878403888919282,13.811227862159589,0.33707786691052344,12.502137910673346
0.01210960960960961,10.089155170068373,11.64017286167323,12.883771465364775,13.816354977917046,0.3374193499357839,12.508520079844969
0.013110410410410412,10.097551682562576,11.646379586627774,12.889632693054713,13.822009607061885,0.3377615255541952,12.514909799730914
0.014111211211211212,10.106718367374674,11.652203080546586,12.895044376091603,13.827141523705436,0.3381043958749639,12.521307086935122
0.015112012012012014,10.115577637630597,11.658371505821439,12.900415549444146,13.830753104801301,0.33844796301587016,12.527711958114981
0.016112812812812814,10.124878048474828,11.666837099739025,12.904997141633393,13.835002292656513,0.3387922291033106,12.534124429981505
0.017113613613613615,10.134188653614837,11.6733709994601,12.909660145701649,13.841199855025039,0.33913719627234246,12.540544519299596
0.018114414414414415,10.143508174445698,11.679815510546783,12.915196969014408,13.846629655901435,0.33948286666672783,12.546972242888224
0.01911521521521522,10.152807352947702,11.686655350354174,12.920707153449092,13.851977195083021,0.33982924243897794,12.553407617620703
0.02011601601601602,10.161725373766354,11.692689111143391,12.926262252894784,13.857348371921542,0.3401763257503978,12.5598506604249
0.02111681681681682,10.170080089850781,11.698845813057508,12.930961486874086,13.862726438863724,0.34052411877113126,12.566301388283483
0.02211761761761762,10.178443536044458,11.70498422588475,12.937348435326886,13.868111411267472,0.3408726236802062,12.572759818234127
0.02311841841841842,10.186815731027433,11.711631422560822,12.94293670363499,13.873590166206421,0.34122184266558,12.579225967369775
0.02411921921921922,10.195190240101262,11.718279168718711,12.948040893759103,13.87834227580317,0.3415717779241852,12.585699852838859
0.025120020020020024,10.204178945792991,11.724934690662767,12.95440224557125,13.883084852614385,0.34192243166197606,12.592181491845551
0.026120820820820824,10.2135694674024,11.731598005495341,12.960373818418848,13.88889953669829,0.34227380609397434,12.598670901649992
0.027121621621621624,10.222970380173846,11.738155905246725,12.966425255172927,13.892693063358221,0.34262590344431637,12.605168099568518
0.028122422422422425,10.232381705357785,11.745015288860511,12.971414656615098,13.896904274425632,0.34297872594629947,12.611673102973933
0.029123223223223225,10.241803464270243,11.75177265778496,12.976775269328847,13.900906456554123,0.3433322758424297,12.618185929295736
0.03012402402402403,10.251235678293215,11.758520172831366,12.982890861387332,13.906368295665166,0.3436865553844692,12.624706596020342
